id,p1,p2,winner,score,turns,time
216281594,0,0,2,25,124,1974119
216281594,0,0,2,25,140,2091519
216281594,0,0,1,25,89,1436978
216281593,0,0,2,25,80,1245336
216281593,0,0,1,25,118,1641706
216281593,0,0,1,31,45,1165418
216281593,0,0,2,27,97,1598812
216281593,0,0,2,26,112,1707436
216281593,0,0,1,25,93,1626722
216281593,0,0,2,27,125,1958934
216281593,0,0,1,30,85,1472519
216281593,0,0,1,25,84,1398275
216281593,0,0,1,25,103,1755121
216281593,0,0,2,25,62,999005
216281593,0,0,2,25,66,1026151
216281593,0,0,1,27,67,1180052
216281593,0,0,1,25,129,1870927
216281593,0,0,2,34,93,1408833
216281593,0,0,2,25,98,1524075
216281592,0,0,1,31,41,756480
216281592,0,0,2,30,98,1538975
216281592,0,0,1,28,101,1633677
216281592,0,0,2,29,116,1631167
216281592,0,0,1,25,121,2160121
216281592,0,0,2,25,90,2167169
216281592,0,0,2,25,74,1127081
216281592,0,0,2,29,112,1718814
216281592,0,0,2,30,45,1041315
216281592,0,0,2,26,141,2542440
216281592,0,0,2,26,83,1430200
216281592,0,0,2,34,74,1212247
216281592,0,0,1,25,58,1003430
216281592,0,0,2,25,90,1358958
216281592,0,0,1,25,128,2236527
216281592,0,0,2,25,102,1628006
216281591,0,0,2,33,80,1255532
216281591,0,0,2,25,67,1289046
216281591,0,0,2,25,99,1489832
216281591,0,0,2,25,130,2065243
216281591,0,0,2,25,74,1144894
216281591,0,0,1,25,107,2131902
216281591,0,0,2,25,78,1487353
216281591,0,0,2,26,103,2010312
216281591,0,0,1,25,80,1356643
216281591,0,0,1,33,65,1214508
216281591,0,0,1,25,98,1516752
216281591,0,0,2,27,87,1430511
216281591,0,0,2,30,87,1380372
216281591,0,0,1,28,77,1179045
216281590,0,0,2,25,93,1538571
216281590,0,0,1,30,75,1249140
216281590,0,0,2,25,78,1466343
216281590,0,0,2,34,46,1279098
216281590,0,0,2,28,80,1237248
216281590,0,0,1,25,89,1468362
216281590,0,0,2,25,90,1299974
216281590,0,0,1,29,67,1168158
216281590,0,0,1,25,100,1606311
216281590,0,0,1,29,110,1698201
216281590,0,0,2,25,74,1194978
216281590,0,0,2,25,74,1210006
216281590,0,0,1,26,96,1635753
216281590,0,0,1,27,80,1408153
216281590,0,0,1,27,70,1288636
216281590,0,0,2,25,78,1567912
216281589,0,0,1,26,112,1660425
216281589,0,0,1,32,83,1293382
216281589,0,0,2,25,82,1349670
216281589,0,0,2,25,70,1247243
216281569,0,0,2,25,104,1935854
216281569,0,0,1,25,91,1396070
216281569,0,0,1,25,91,1378336
216281569,0,0,1,25,82,1298503
216281569,0,0,1,25,182,2975830
216281569,0,0,1,25,80,1322680
216281569,0,0,2,25,76,1224936
216281569,0,0,1,25,125,2150165
216281569,0,0,2,26,73,1365069
216281569,0,0,2,25,102,1968943
216281568,0,0,2,25,114,1884321
216281568,0,0,1,34,24,798123
216281568,0,0,2,25,66,1195440
216281568,0,0,1,25,94,1515196
216281568,0,0,2,25,104,1673842
216281568,0,0,1,25,102,1550810
216281568,0,0,2,30,56,929424
216281568,0,0,2,32,86,1235618
216281568,0,0,1,27,66,1041242
216281568,0,0,2,30,95,1658917
216281568,0,0,2,25,129,1897414
216281568,0,0,2,27,113,2492888
216281568,0,0,1,29,80,1289824
216281568,0,0,2,25,95,1414610
216281568,0,0,1,25,98,1702695
216281568,0,0,2,26,93,1433626
216281568,0,0,1,25,90,1487960
216281568,0,0,2,25,107,2221349
216281568,0,0,2,25,59,1048863
216281568,0,0,1,27,102,1598741
216281568,0,0,2,25,78,1285965
216281503,0,0,1,30,78,1406456
216281503,0,0,2,25,125,1906378
216281503,0,0,2,31,67,1084051
216281503,0,0,2,30,74,1272691
216281503,0,0,1,25,61,1029394
216281503,0,0,2,26,110,1606824
216281503,0,0,1,25,64,1054396
216281503,0,0,1,25,109,1729649
216281503,0,0,1,25,122,2008745
216281503,0,0,1,25,86,1490685
216281503,0,0,2,30,64,1156201
216281503,0,0,1,32,102,1732990
216281503,0,0,2,29,94,1470153
216281503,0,0,2,25,66,1082619
216281503,0,0,1,25,129,2357587
216281503,0,0,2,25,170,2591443
216281503,0,0,2,25,82,1378311
216281503,0,0,1,31,56,1107904
216281503,0,0,1,25,91,1411656
216281503,0,0,2,25,76,1292518
216281503,0,0,2,27,109,1652368
216281503,0,0,2,30,81,1333640
216281503,0,0,1,31,66,1252045
216281503,0,0,2,25,117,1820808
216281503,0,0,2,25,137,1937905
216281503,0,0,1,25,107,1702226
216281502,0,0,2,25,95,1455448
216281502,0,0,1,28,73,1261413
216281502,0,0,2,29,68,2027883
216281502,0,0,2,25,107,1591794
216281502,0,0,1,25,95,1661304
216281502,0,0,1,30,67,1242127
216281502,0,0,2,28,58,1028606
216281502,0,0,1,25,120,1772114
216281502,0,0,1,27,105,1695429
216281502,0,0,2,29,139,2110688
216281502,0,0,1,25,84,1390199
216281502,0,0,2,26,143,2495874
216281502,0,0,1,25,66,1046504
216281502,0,0,1,30,71,1247898
216281502,0,0,2,28,87,1444879
216281502,0,0,1,25,148,2384441
216281502,0,0,1,25,81,1266358
216281502,0,0,1,26,123,1747635
216281502,0,0,2,33,75,1361937
216281502,0,0,1,31,37,880861
216281502,0,0,1,26,101,1484481
216281502,0,0,1,29,72,1858288
216281501,0,0,2,25,87,1736036
216281501,0,0,1,29,141,2266638
216281501,0,0,2,34,59,1068659
216281501,0,0,2,30,48,1018460
216281501,0,0,2,25,87,1347913
216281501,0,0,2,25,93,1421598
216281501,0,0,2,28,78,1276099
216281501,0,0,2,27,109,1748654
216281501,0,0,2,27,89,1487818
216281501,0,0,1,34,65,1039716
216281501,0,0,1,31,33,709898
216281501,0,0,1,25,72,1084016
216281501,0,0,2,25,87,1273323
216281501,0,0,2,25,116,1790645
216281501,0,0,2,25,108,1544424
216281501,0,0,2,25,98,1502840
216281501,0,0,2,29,54,919213
216281500,0,0,1,25,106,1752634
216281500,0,0,2,25,87,1510343
216281500,0,0,1,26,107,1913331
216281500,0,0,1,25,104,1597038
216281500,0,0,2,28,88,1491422
216281500,0,0,2,25,100,1678992
216281500,0,0,2,30,83,1400092
216281500,0,0,1,29,64,1079934
216281500,0,0,1,32,46,838999
216281500,0,0,2,25,131,2039500
216281500,0,0,1,25,88,1338179
216281500,0,0,2,25,70,1521745
216281500,0,0,2,33,37,749918
216281500,0,0,2,26,88,1242725
216281500,0,0,1,34,85,1275037
216281500,0,0,2,31,54,1108778
216281499,0,0,1,25,108,1698591
216281499,0,0,1,25,52,1145705
216281499,0,0,2,25,78,1364348
216281499,0,0,2,27,61,1117689
216281499,0,0,2,25,81,1389443
216281499,0,0,1,27,80,1435523
216281499,0,0,2,25,134,2779666
216281499,0,0,1,25,92,1553640
216281499,0,0,2,30,54,1014858
216281499,0,0,1,25,75,1321921
216281499,0,0,2,25,115,1838399
216281499,0,0,2,28,108,2091166
216281499,0,0,2,25,113,1833300
216281499,0,0,1,25,83,1392636
216281499,0,0,2,29,95,1678361
216281499,0,0,2,30,68,1135259
216281499,0,0,2,25,117,1954814
216281498,0,0,1,28,91,1484257
216281498,0,0,1,25,111,1618727
216281498,0,0,2,34,83,1310102
216281498,0,0,2,29,73,1421316
216281498,0,0,1,25,73,1206620
216281498,0,0,1,32,71,1195783
216281498,0,0,2,33,71,1154702
216281498,0,0,1,27,118,2660853
216281498,0,0,1,25,92,1491999
216281498,0,0,2,28,123,1834365
216281498,0,0,2,25,96,1465627
216281498,0,0,2,26,57,1080571
216281498,0,0,1,28,74,1291800
216281498,0,0,2,25,114,1801430
216281498,0,0,2,26,67,1116850
216281498,0,0,2,25,108,1883917
216281497,0,0,2,29,56,976287
216281497,0,0,2,25,109,1881077
216281497,0,0,2,29,124,1862118
216281497,0,0,2,32,47,861620
216281497,0,0,1,35,36,773337
216281497,0,0,2,25,82,1208060
216281497,0,0,2,25,102,1681725
216281497,0,0,2,27,103,1972723
216281497,0,0,2,25,110,1894891
216281497,0,0,2,28,142,2284407
216281497,0,0,2,29,97,1883139
216281497,0,0,1,25,71,1320228
216281496,0,0,2,26,84,1311904
216281496,0,0,2,25,110,1744991
216281496,0,0,1,25,106,1671225
216281496,0,0,2,33,50,879515
216281496,0,0,1,25,112,1663763
216281496,0,0,1,27,93,1364873
216281496,0,0,1,26,67,1109061
216281496,0,0,2,25,105,1456586
216281496,0,0,2,25,87,1561680
216281496,0,0,1,27,78,1191688
216281496,0,0,2,27,114,1644874
216281496,0,0,2,27,113,1712867
216281496,0,0,2,27,64,940246
216281496,0,0,2,25,79,1179775
216281496,0,0,2,25,112,2210722
216281496,0,0,1,25,88,1385958
216281495,0,0,1,31,48,842896
216281495,0,0,2,25,114,2626811
216281495,0,0,1,28,70,1224188
216281495,0,0,2,27,109,1769009
216281495,0,0,1,25,85,1445322
216281495,0,0,2,25,116,2018841
216281495,0,0,1,33,32,716735
216281495,0,0,2,25,92,1526833
216281495,0,0,2,25,113,1673142
216281495,0,0,1,25,115,1834372
216281495,0,0,2,25,112,1557107
216281495,0,0,2,31,59,910627
216281495,0,0,1,25,105,1805693
216281495,0,0,2,25,111,1609407
216281495,0,0,1,30,50,925998
216281495,0,0,1,27,97,1940772
216281495,0,0,2,25,98,1544114
216281494,0,0,2,32,114,1833979
216281494,0,0,2,34,74,1589869
216281494,0,0,1,31,46,896320
216281494,0,0,2,25,94,1976729
216281494,0,0,2,28,82,1510784
216281494,0,0,1,28,82,1332179
216281494,0,0,1,25,73,1218950
216281494,0,0,2,28,103,1659818
216281494,0,0,2,29,88,1358046
216281494,0,0,1,28,114,1688180
216281494,0,0,2,25,105,1611039
216281494,0,0,1,29,88,1478490
216281494,0,0,2,28,91,1404040
216281494,0,0,1,26,75,1822615
216281494,0,0,2,27,105,1534955
216281494,0,0,1,25,92,1417752
216281493,0,0,1,25,101,1989334
216281493,0,0,2,33,42,886151
216281493,0,0,2,26,125,2127282
216281493,0,0,2,34,26,667957
216281493,0,0,1,28,75,1312661
216281493,0,0,1,25,64,1150216
216281493,0,0,1,25,98,1518040
216281493,0,0,1,26,107,1700754
216281493,0,0,1,25,75,1177976
216281493,0,0,2,28,67,963703
216281493,0,0,2,31,113,1754540
216281493,0,0,2,25,93,1445850
216281493,0,0,2,25,122,1855592
216281493,0,0,1,26,98,1446408
216281493,0,0,2,30,84,1216464
216281493,0,0,2,25,93,1285663
216281493,0,0,1,29,47,766328
216281492,0,0,2,25,95,1720838
216281492,0,0,1,27,136,2155583
216281492,0,0,2,25,70,1076053
216281492,0,0,1,25,130,1817070
216281492,0,0,1,26,87,1456993
216281492,0,0,1,25,81,1311273
216281492,0,0,2,25,126,1815363
216281492,0,0,1,25,79,1276732
216281492,0,0,2,28,99,1529057
216281492,0,0,2,33,50,980240
216281492,0,0,2,27,75,1782596
216281492,0,0,1,26,103,1710176
216281492,0,0,2,25,139,2191476
216281492,0,0,2,25,114,1796954
216281492,0,0,2,33,48,862429
216281492,0,0,1,28,91,1482644
216281491,0,0,1,25,120,2201023
216281491,0,0,1,30,77,1186179
216281491,0,0,2,25,60,1042085
216281491,0,0,2,25,117,2256139
216281491,0,0,2,25,83,1335633
216281491,0,0,2,25,103,1563370
216281491,0,0,2,29,109,1837768
216281491,0,0,2,30,94,1545771
216281491,0,0,1,34,59,926062
216281491,0,0,1,32,68,1259420
216281491,0,0,2,28,99,1521526
216281491,0,0,1,28,114,1835881
216281491,0,0,1,25,81,1883648
216281491,0,0,2,25,101,1535061
216281491,0,0,1,29,78,1190743
216281491,0,0,1,25,110,1843436
216281491,0,0,1,28,56,923560
216281490,0,0,1,25,104,2058667
216281490,0,0,2,31,127,2331710
216281490,0,0,2,30,62,1086944
216281490,0,0,2,25,110,1777371
216281490,0,0,2,25,79,1734269
216281490,0,0,2,25,96,1508265
216281490,0,0,2,32,63,1018926
216281490,0,0,1,25,73,1238281
216281490,0,0,2,25,59,951555
216281490,0,0,2,25,60,971977
216281490,0,0,2,35,29,621606
216281490,0,0,2,30,105,1681837
216281490,0,0,1,27,61,993745
216281490,0,0,2,25,89,1307961
216281490,0,0,2,28,111,1617462
216281490,0,0,2,26,121,2677406
216281490,0,0,1,26,76,1275688
216281489,0,0,1,27,110,1799389
216281489,0,0,1,25,68,1237542
216281489,0,0,2,26,77,1175948
216281489,0,0,2,25,82,1403875
216281489,0,0,1,25,80,1468905
216281489,0,0,1,26,72,1230380
216281489,0,0,1,25,81,1316407
216281489,0,0,1,25,106,1975428
216281489,0,0,2,28,98,1747010
216281489,0,0,2,26,102,1738309
216281489,0,0,1,26,124,2391730
216281489,0,0,1,29,64,1246722
216281489,0,0,2,26,123,2165581
216281489,0,0,1,28,79,1400447
216281489,0,0,2,31,47,944610
216281489,0,0,2,25,57,987236
216281488,0,0,1,25,101,1798902
216281488,0,0,1,27,97,1478790
216281488,0,0,2,27,125,2025764
216281488,0,0,1,25,91,1451584
216281488,0,0,1,28,92,1471604
216281488,0,0,2,26,79,1400746
216281488,0,0,2,25,62,948885
216281488,0,0,1,30,83,1324194
216281488,0,0,1,31,58,978355
216281488,0,0,2,26,124,1965209
216281488,0,0,2,31,117,1746445
216281488,0,0,2,26,88,1456955
216281488,0,0,1,25,105,1814116
216281488,0,0,1,25,132,2014159
216281488,0,0,1,26,86,1370241
216281488,0,0,2,25,71,1086146
216281488,0,0,1,25,128,2169949
216281487,0,0,2,27,91,1485205
216281487,0,0,1,25,105,1474326
216281487,0,0,2,25,95,2776583
216281487,0,0,2,25,139,2054943
216281487,0,0,1,25,70,1289525
216281487,0,0,1,27,123,1744156
216281487,0,0,1,25,65,1019066
216281487,0,0,1,26,113,2194331
216281487,0,0,2,25,157,2560635
216281487,0,0,2,25,86,1701954
216281487,0,0,1,25,99,1524970
216281487,0,0,2,25,96,1441336
216281487,0,0,1,25,106,1942186
216281487,0,0,1,26,114,1819942
216281487,0,0,2,32,82,1457438
216281487,0,0,1,25,79,1365025
216281486,0,0,1,35,43,852776
216281486,0,0,1,25,96,1314586
216281486,0,0,1,25,121,1878360
216281486,0,0,1,26,65,963781
216281486,0,0,2,25,111,2158997
216281486,0,0,2,25,118,1919495
216281486,0,0,1,25,64,1235394
216281486,0,0,2,25,89,1458922
216281486,0,0,2,28,60,1063824
216281486,0,0,1,25,119,1797256
216281486,0,0,2,35,37,718073
216281486,0,0,2,30,100,1564058
216281486,0,0,2,25,79,1317624
216281486,0,0,2,25,70,1156340
216281485,0,0,2,30,98,2063090
216281485,0,0,1,28,80,1300530
216281485,0,0,2,30,53,894896
216281485,0,0,2,31,38,903492
216281485,0,0,1,27,102,1610504
216281485,0,0,1,33,65,1145636
216281485,0,0,1,27,131,2274341
216281485,0,0,1,26,86,1341136
216281485,0,0,2,25,66,1155332
216281485,0,0,1,29,102,1488771
216281485,0,0,2,31,87,1571924
216281485,0,0,2,26,90,1474109
216281485,0,0,1,25,100,1628574
216281485,0,0,2,25,116,1789130
216281485,0,0,2,25,108,1800476
216281484,0,0,2,31,34,799064
216281484,0,0,2,30,92,1569094
216281484,0,0,2,25,108,1915997
216281484,0,0,2,25,76,1256749
216281484,0,0,2,31,92,1479791
216281484,0,0,2,25,126,1899865
216281484,0,0,2,25,93,1417064
216281484,0,0,1,25,62,1035424
216281484,0,0,2,25,80,1350394
216281484,0,0,1,31,112,1538437
216281484,0,0,2,25,126,1739419
216281484,0,0,1,30,43,832971
216281484,0,0,1,27,89,1499939
216281484,0,0,2,25,75,1180202
216281484,0,0,2,25,102,1677352
216281484,0,0,2,26,113,1921630
216281484,0,0,2,29,54,904818
216281483,0,0,2,25,100,1535746
216281483,0,0,1,31,82,1336284
216281483,0,0,2,29,106,1645987
216281483,0,0,2,25,116,1784939
216281483,0,0,1,29,104,1753527
216281483,0,0,2,25,83,1600336
216281483,0,0,2,25,86,1449323
216281483,0,0,1,25,87,1377590
216281483,0,0,2,25,86,1345439
216281483,0,0,1,34,47,947046
216281483,0,0,2,25,104,1614947
216281483,0,0,2,31,35,794140
216281483,0,0,2,33,33,703030
216281483,0,0,1,25,87,1406868
216281483,0,0,2,25,116,1720635
216281482,0,0,2,27,79,1175147
216281482,0,0,2,29,60,1088131
216281482,0,0,2,27,78,1151429
216281482,0,0,1,28,103,1854812
216281482,0,0,1,36,40,777089
216281482,0,0,2,25,66,1009580
216281482,0,0,1,33,34,654956
216281482,0,0,2,25,86,1322301
216281482,0,0,1,32,57,1457218
216281482,0,0,2,25,66,1248093
216281482,0,0,2,26,96,1537354
216281482,0,0,2,25,123,2055088
216281482,0,0,1,26,114,1981113
216281482,0,0,2,25,114,1812209
216281482,0,0,1,25,85,1393449
216281482,0,0,2,27,60,1046465
216281481,0,0,2,27,88,1413149
216281481,0,0,1,32,52,1072795
216281481,0,0,1,34,44,835438
216281481,0,0,1,25,85,1414845
216281481,0,0,2,25,114,1640362
216281481,0,0,2,27,129,2117475
216281481,0,0,1,25,79,1162717
216281481,0,0,1,25,50,1114772
216281481,0,0,1,31,64,1142804
216281481,0,0,2,25,80,1191838
216281481,0,0,2,25,103,1834068
216281481,0,0,2,25,107,1767992
216281481,0,0,2,25,103,1472637
216281481,0,0,1,29,99,1471247
216281481,0,0,2,27,47,854043
216281481,0,0,1,29,70,1052670
216281480,0,0,1,25,100,1303517
216281480,0,0,2,27,106,2693972
216281480,0,0,2,31,48,904976
216281480,0,0,2,25,137,2002713
216281480,0,0,2,25,104,1660483
216281480,0,0,2,25,87,1323634
216281480,0,0,1,25,99,1389065
216281480,0,0,1,25,111,1463476
216281480,0,0,1,31,41,739404
216281480,0,0,1,25,79,1213784
216281480,0,0,1,26,108,2050920
216281480,0,0,2,25,68,1680600
216281480,0,0,2,30,99,1682566
216281480,0,0,2,25,89,1570405
216281480,0,0,1,26,112,1828879
216281480,0,0,2,30,78,1326353
216281479,0,0,1,37,29,686969
216281479,0,0,1,31,57,1011493
216281479,0,0,1,25,107,1543876
216281479,0,0,2,25,85,1322843
216281479,0,0,1,25,84,1336632
216281479,0,0,2,25,90,1481962
216281479,0,0,2,25,98,1530520
216281479,0,0,2,25,98,1545491
216281479,0,0,1,26,115,1740014
216281479,0,0,2,25,89,1531675
216281479,0,0,1,25,110,1693914
216281479,0,0,2,30,90,1344317
216281479,0,0,1,33,42,929487
216281479,0,0,2,29,72,1362564
216281479,0,0,2,36,49,979569
216281479,0,0,2,34,60,1220452
216281478,0,0,2,31,114,1871331
216281478,0,0,2,28,125,1986973
216281478,0,0,2,25,64,1122793
216281478,0,0,2,30,85,1388248
216281478,0,0,2,25,128,1999167
216281478,0,0,2,25,92,1616207
216281478,0,0,2,26,105,1676293
216281478,0,0,2,26,102,1508241
216281478,0,0,2,25,72,1221200
216281478,0,0,2,33,86,1431249
216281478,0,0,2,31,44,852675
216281478,0,0,2,25,67,993428
216281478,0,0,2,30,94,1750315
216281478,0,0,2,25,66,1118840
216281478,0,0,1,26,65,1050318
216281477,0,0,2,25,50,979972
216281477,0,0,2,27,92,1492876
216281477,0,0,1,25,81,1314346
216281477,0,0,1,25,85,1417377
216281477,0,0,2,25,102,2094626
216281477,0,0,2,25,98,1835149
216281477,0,0,2,27,58,1094068
216281477,0,0,1,26,145,2589139
216281477,0,0,2,25,114,1820312
216281477,0,0,1,25,136,2163980
216281477,0,0,2,26,75,1404525
216281477,0,0,2,27,100,1553516
216281477,0,0,1,29,53,1073705
216281477,0,0,2,25,76,1280906
216281477,0,0,1,25,92,1411396
216281477,0,0,2,31,76,1366614
216281477,0,0,2,25,76,1262729
216281477,0,0,1,32,81,1239813
216281477,0,0,2,26,74,1263725
216281477,0,0,1,25,95,1526920
216281477,0,0,1,34,42,694665
216281477,0,0,1,25,84,1363785
216281477,0,0,1,31,61,1193095
216281476,0,0,1,26,148,2788897
216281476,0,0,2,25,108,1510144
216281476,0,0,2,30,99,1507661
216281476,0,0,2,25,107,1783246
216281476,0,0,1,25,107,1599406
216281476,0,0,2,26,89,1349213
216281476,0,0,2,33,28,589126
216281476,0,0,1,28,131,1804618
216281476,0,0,2,25,66,1040652
216281476,0,0,2,26,128,1909790
216281476,0,0,2,25,90,2275211
216281476,0,0,2,25,92,1530994
216281476,0,0,1,30,116,1574668
216281476,0,0,1,27,59,1039792
216281476,0,0,2,31,91,1638737
216281476,0,0,2,27,142,2267130
216281476,0,0,2,25,104,1882853
216281476,0,0,2,25,128,2180273
216281476,0,0,1,25,91,1731827
216281476,0,0,1,25,104,1621790
216281476,0,0,2,25,72,1121143
216281476,0,0,2,27,91,1636055
216281476,0,0,2,25,128,2037688
216281476,0,0,1,27,134,2340229
216281475,0,0,1,25,93,1488723
216281475,0,0,2,33,100,1612998
216281475,0,0,2,28,78,1464607
216281475,0,0,1,25,132,2482101
216281475,0,0,1,25,77,1237727
216281475,0,0,1,25,82,1301931
216281475,0,0,1,25,142,2576243
216281475,0,0,2,25,99,1736542
216281475,0,0,1,25,114,1766072
216281475,0,0,2,27,83,1686855
216281475,0,0,2,30,82,1639079
216281475,0,0,1,25,121,2115048
216281475,0,0,2,25,112,2107893
216281475,0,0,1,25,95,1768832
216281475,0,0,1,25,118,1918632
216281475,0,0,2,26,82,1683986
216281475,0,0,1,25,106,1765903
216281475,0,0,1,25,98,1922617
216281475,0,0,2,25,131,2014277
216281475,0,0,2,25,77,1312657
216281475,0,0,2,27,128,2249744
216281475,0,0,2,27,98,1652550
216281475,0,0,1,25,126,2138755
216281475,0,0,1,30,81,1365743
216281475,0,0,2,27,52,1057895
216281475,0,0,1,25,76,1388462
216281475,0,0,1,25,96,1833256
216281475,0,0,1,29,77,1208199
216281474,0,0,2,28,133,2168887
216281474,0,0,2,28,77,1317697
216281474,0,0,2,25,106,1791061
216281474,0,0,2,25,134,2416876
216281474,0,0,2,26,106,1820353
216281474,0,0,2,25,107,1964720
216281474,0,0,2,25,83,1305946
216281474,0,0,1,29,104,1665596
216281474,0,0,2,25,88,1564577
216281474,0,0,1,25,98,1822463
216281474,0,0,2,25,94,1765530
216281474,0,0,1,25,77,1711960
216281474,0,0,1,25,129,2144154
216281474,0,0,1,25,124,2080300
216281474,0,0,1,25,108,1920629
216281474,0,0,2,25,67,1202502
216281474,0,0,2,25,87,1585760
216281474,0,0,2,26,95,1825029
216281474,0,0,2,25,76,1387834
216281474,0,0,1,32,54,1081082
216281474,0,0,2,32,71,1471274
216281474,0,0,2,26,145,2316648
216281474,0,0,2,26,111,1703777
216281474,0,0,2,25,106,1634678
216281474,0,0,2,29,125,1933978
216281473,0,0,1,25,100,1714980
216281473,0,0,1,32,42,845057
216281473,0,0,2,25,109,1737863
216281473,0,0,2,25,100,1876720
216281473,0,0,2,25,106,1800415
216281473,0,0,2,25,120,1846571
216281473,0,0,2,26,125,2078589
216281473,0,0,1,25,109,1719668
216281473,0,0,2,36,69,1649720
216281473,0,0,1,25,89,1658943
216281473,0,0,2,26,93,1699306
216281473,0,0,2,25,78,1692670
216281473,0,0,2,26,61,1088790
216281473,0,0,1,32,55,1052140
216281473,0,0,1,27,84,1503181
216281473,0,0,1,27,67,1442804
216281473,0,0,1,25,151,2766626
216281473,0,0,1,27,136,2382703
216281473,0,0,2,27,83,1498601
216281473,0,0,1,26,110,1912818
216281473,0,0,1,25,116,1826773
216281473,0,0,1,25,100,1689359
216281473,0,0,1,27,89,1627065
216281473,0,0,2,27,126,1967980
216281473,0,0,1,27,62,1097824
216281473,0,0,2,25,60,1104417
216281473,0,0,1,31,45,917129
216281472,0,0,2,29,93,1525191
216281472,0,0,1,25,76,1307557
216281472,0,0,2,25,75,1754002
216281472,0,0,1,25,85,1458837
216281472,0,0,2,25,94,1606537
216281472,0,0,1,30,94,1717405
216281472,0,0,2,25,146,2433562
216281472,0,0,1,29,58,1153831
216281472,0,0,1,25,99,1827955
216281472,0,0,2,27,91,1583179
216281472,0,0,2,26,96,1631482
216281472,0,0,1,25,105,1941176
216281472,0,0,1,25,120,2073591
216281472,0,0,2,28,72,1361783
216281472,0,0,1,25,136,2151991
216281472,0,0,1,25,70,1280740
216281472,0,0,1,29,81,1569792
216281472,0,0,1,35,31,723296
216281472,0,0,1,25,117,1931110
216281472,0,0,2,32,61,1019367
216281472,0,0,1,25,81,1449781
216281472,0,0,2,25,100,1721525
216281472,0,0,1,25,68,1113415
216281472,0,0,1,26,68,1286004
216281472,0,0,2,27,90,1464842
216281472,0,0,2,25,85,1251205
216281472,0,0,1,25,130,2321660
216281472,0,0,2,25,120,2245750
216281535,0,0,1,25,66,1196440
216281535,0,0,1,30,68,1414116
216281535,0,0,1,25,91,1456853
216281535,0,0,1,25,116,1979909
216281535,0,0,2,32,76,1389351
216281535,0,0,2,26,112,1941021
216281535,0,0,2,26,128,2320609
216281535,0,0,1,28,47,924150
216281535,0,0,2,25,92,1540652
216281535,0,0,2,25,70,1216572
216281535,0,0,2,26,133,2279114
216281535,0,0,2,34,53,977239
216281535,0,0,2,25,81,1392674
216281535,0,0,1,30,64,1213407
216281535,0,0,2,31,53,1018440
216281535,0,0,2,29,63,1043464
216281535,0,0,1,25,74,1117517
216281535,0,0,2,28,120,2201120
216281535,0,0,2,33,57,1132170
216281535,0,0,1,25,118,1868411
